"trip_duration","distance_traveled","num_of_passengers","fare","tip","miscellaneous_fees","total_fare","surge_applied"
491,1.85,1,56.25,0,6.00000000000001,62.25,0
1282,3.25,1,105,0,6,111,0
1945,11.41,4,202.5,46,26.45,274.95,1
1368,10.67,1,168.75,39,26.7,234.45,1
3929,6.02,1,270,0,13.5,283.5,0
1719,11.65,1,191.25,0,34.125,225.375,1
921,3.6,1,82.5,23,9.84999999999999,115.35,0
1316,11.06,1,168.75,0,6,174.75,0
1128,4.18,1,97.5,0,13.5,111,0
763,2.01,1,67.5,0,6,73.5,0
2342,7.5,1,191.25,49,6.34999999999999,246.6,0
1854,10.27,1,195,58,35.75,288.75,0
739,7.27,1,112.5,30,5.625,148.125,0
812,4.39,1,86.25,0,6,92.25,0
1936,10.75,1,206.25,58,26.825,291.075,1
560,2.62,1,60,1,9.35000000000001,70.35,0
734,1.56,1,67.5,0,6,73.5,0
1806,7.64,2,161.25,0,13.5,174.75,0
203,1.05,1,33.75,0,13.5,47.25,0
257,1.61,1,37.5,0,6,43.5,0
1680,7.47,1,150,35,26.95,211.95,1
1164,2.57,1,97.5,0,13.5,111,0
820,4.39,1,90,0,13.5,103.5,0
883,2.2,1,78.75,0,6,84.75,0
406,1.45,1,48.75,16,34.625,99.375,1
679,2.41,1,67.5,0,6,73.5,0
795,6.28,1,101.25,26,30.625,157.875,1
871,10.77,1,157.5,15,30.375,202.875,1
483,2.09,1,56.25,12,6.375,74.625,0
169,0.87,2,30,13,13.55,56.55,0
532,2.08,1,56.25,13,9.95,79.2,0
324,1.14,1,41.25,0,13.5,54.75,0
417,2.22,1,45,0,9.75,54.75,0
1659,6.89,1,142.5,53,34.075,229.575,1
728,6.34,1,105,24,13.2,142.2,0
370,1.64,1,45,0,9.75,54.75,0
1339,5.41,1,123.75,30,26.7,180.45,1
806,6.63,1,105,22,6.20000000000002,133.2,0
1076,14.81,1,198.75,38,54.625,291.375,0
23949,13.81,5,195,0,26.625,221.625,1
537,1.87,1,56.25,0,13.5,69.75,0
892,5.04,1,75,0,2.25,77.25,0
1393,5.47,1,127.5,31,26.375,184.875,1
566,2.41,2,63.75,0,6,69.75,0
487,2.14,1,56.25,12,6.45,74.7,0
703,2.46,2,67.5,0,6,73.5,0
1233,7.81,1,127.5,150,26.625,304.125,1
749,4.83,1,90,0,6,96,0
1217,5.15,1,112.5,0,6,118.5,0
1318,3.7,1,116.25,28,27.125,171.375,1
786,3.33,1,78.75,17,5.95,101.7,0
274,1.9,1,41.25,9,6.45,56.7,0
678,2.74,1,67.5,0,6,73.5,0
486,2.01,1,56.25,0,6.00000000000001,62.25,0
573,5.07,3,86.25,19,9.95,115.2,0
1178,3.77,1,97.5,19,26.225,142.725,1
1038,5.63,1,108.75,27,26.7,162.45,1
613,0.74,5,56.25,0,6.00000000000001,62.25,0
425,2.37,1,52.5,13,13.7,79.2,0
627,2.4,1,150,0,2.25,152.25,0
792,11.49,1,153.75,0,9.75,163.5,0
137,0.76,2,30,0,9.75,39.75,0
660,2.04,1,67.5,15,5.7,88.2,0
346,1.88,1,45,0,13.5,58.5,0
1087,4.83,1,101.25,32,26.575,159.825,1
1062,7.95,2,123.75,0,30.375,154.125,1
395,1.51,1,48.75,0,6,54.75,0
741,3.32,1,75,13,13.775,101.775,0
211,2.46,1,45,0,6,51,0
6,0.03,1,18.75,7,6.425,32.175,0
381,1.46,1,45,14,9.39999999999999,68.4,0
218,2.09,1,41.25,10,9.95,61.2,0
405,2.41,1,52.5,30,6,88.5,0
7798,33.07,1,611.25,0,6,617.25,0
208,1.3,1,37.5,13,13.25,63.75,0
1404,5.79,2,127.5,31,26.375,184.875,1
706,6.07,1,101.25,20,34.45,155.7,1
612,4.43,1,82.5,23,29.95,135.45,1
493,2.56,1,60,0,34.125,94.125,1
812,3.7,2,78.75,22,27.125,127.875,1
696,4.72,1,86.25,0,9.75,96,0
1161,7.89,2,123.75,15,26.625,165.375,1
2118,7.63,1,183.75,0,6,189.75,0
1410,5.92,1,127.5,0,26.625,154.125,1
684,2.9,2,71.25,0,26.625,97.875,1
842,3.75,1,82.5,18,5.7,106.2,0
410,1.42,1,45,12,13.2,70.2,0
496,2.04,1,56.25,0,6.00000000000001,62.25,0
1464,5.75,1,131.25,33,34.2,198.45,1
451,3.52,1,63.75,0,26.625,90.375,1
702,2.74,1,67.5,22,5.75,95.25,0
2195,7.02,1,176.25,0,6,182.25,0
543,2.35,1,60,0,9.75,69.75,0
213,0.61,1,30,11,5.8,46.8,0
303,1.4,1,41.25,13,9.5,63.75,0
1285,4.38,1,105,26,26.95,157.95,1
4997,28.98,1,390,120,88.575,598.575,0
613,2.12,1,63.75,0,13.5,77.25,0
312,2.25,1,48.75,11,5.95,65.7,0
1471,11.38,2,180,43,33.95,256.95,1
859,3.54,2,86.25,22,27.125,135.375,1
1114,3.88,1,97.5,0,6,103.5,0
305,1.38,1,41.25,11,13.45,65.7,0
843,10.88,6,153.75,42,54.9,250.65,0
1156,7.39,1,127.5,0,6,133.5,0
437,2,1,52.5,12,5.69999999999999,70.2,0
917,3.59,1,90,0,6,96,0
805,3.25,1,78.75,25,6.425,110.175,0
942,2.57,1,78.75,23,13.375,115.125,0
372,1.98,1,48.75,6,5.62500000000001,60.375,0
1858,13.6,3,217.5,49,26.45,292.95,1
820,8.34,1,127.5,16,30.125,173.625,1
926,2.82,1,82.5,18,5.7,106.2,0
1062,4.99,1,105,30,6,141,0
271,1.21,2,37.5,9,10.2,56.7,0
2640,27.05,1,378.75,0,6,384.75,0
1217,5.12,1,108.75,34,26.45,169.2,1
902,4.28,1,90,20,9.7,119.7,0
1373,3.06,2,105,0,13.5,118.5,0
1061,4.18,1,97.5,0,6,103.5,0
2103,24.33,1,363.75,0,9.75,373.5,0
847,2.4,6,78.75,0,6,84.75,0
1108,5.57,1,112.5,0,6,118.5,0
212,0.95,1,33.75,8,5.95,47.7,0
1885,12.42,1,221.25,25,26.375,272.625,1
504,3.09,1,67.5,20,29.95,117.45,1
651,1.77,1,63.75,14,5.875,83.625,0
1051,4.46,1,105,28,33.95,166.95,1
602,4.1,1,75,18,13.2,106.2,0
863,6.13,1,108.75,0,6,114.75,0
2923,18.49,1,311.25,60,34.125,405.375,1
1469,6.65,1,135,0,26.625,161.625,1
661,3.38,1,71.25,15,6.375,92.625,0
340,2.03,1,45,0,6,51,0
365,1.43,1,41.25,11,13.45,65.7,0
1674,6.12,1,142.5,15,26.625,184.125,1
288,1.05,1,37.5,10,13.7,61.2,0
1650,9.51,1,172.5,8,26.125,206.625,1
729,5.2,1,90,0,13.5,103.5,0
891,3.81,1,86.25,28,5.675,119.925,0
5426,79.86,1,1781.25,0,6,1787.25,0
499,2.74,1,60,17,10,87,0
1303,16.99,2,236.25,48,6.44999999999999,290.7,0
306,1.51,1,41.25,0,6,47.25,0
487,1.53,1,52.5,17,34.45,103.95,1
1577,11.64,2,183.75,65,34.525,283.275,1
1043,4.51,1,101.25,19,33.875,154.125,1
806,3.3,1,78.75,17,5.95,101.7,0
663,2.35,5,67.5,15,5.7,88.2,0
556,2.09,2,60,15,6,81,0
362,1.51,1,45,0,13.5,58.5,0
554,2.22,1,60,0,6,66,0
1193,7.15,1,127.5,8,1.75,137.25,0
722,2.09,2,67.5,15,5.625,88.125,0
2744,13.29,1,255,45,55.125,355.125,0
513,2.37,1,60,22,26.3,108.3,1
387,1.95,1,48.75,0,26.625,75.375,1
379,1.64,1,45,10,6.2,61.2,0
2416,13.1,1,221.25,0,26.625,247.875,1
2143,8.37,1,180,0,13.5,193.5,0
14,0.03,1,150,0,2.25,152.25,0
586,3.09,1,67.5,0,9.75,77.25,0
260,1.82,5,41.25,0,13.5,54.75,0
543,6.89,1,105,0,6,111,0
464,2.3,1,56.25,8,9.25,73.5,0
468,1.77,1,52.5,8,5.5,66,0
350,1.34,1,41.25,0,6,47.25,0
729,3.96,1,78.75,0,13.5,92.25,0
1134,5.17,6,105,0,13.5,118.5,0
550,3.06,1,63.75,19,13.85,96.6,0
313,0.47,1,37.5,0,13.5,51,0
935,3.22,1,82.5,0,26.625,109.125,1
818,6.08,1,105,19,26.375,150.375,1
433,2.12,1,52.5,15,26.625,94.125,1
325,1.54,1,112.5,0,2.25,114.75,0
612,2.95,1,67.5,18,6.375,91.875,0
414,1.61,1,48.75,0,9.75,58.5,0
950,8.85,1,135,22,27.125,184.125,1
293,1.32,1,41.25,15,10.05,66.3,0
1030,4.65,1,101.25,26,26.2,153.45,1
731,4.67,1,90,25,9.5,124.5,0
569,2.41,1,60,0,6,66,0
339,1.61,1,45,13,5.75,63.75,0
714,2.67,1,71.25,0,6,77.25,0
516,2.14,1,60,19,33.95,112.95,1
1312,5.54,1,116.25,30,34.2,180.45,1
629,1.8,1,60,0,6,66,0
677,2.46,1,63.75,23,13.675,100.425,0
237,1.03,1,33.75,0,9.75,43.5,0
921,4.7,1,93.75,26,33.7,153.45,1
282,1.35,1,41.25,0,6,47.25,0
1379,6.55,1,127.5,15,26.625,169.125,1
1090,12.07,1,176.25,0,26.625,202.875,1
854,3.51,5,82.5,23,34.45,139.95,1
358,1.42,1,45,0,6,51,0
319,0.76,2,37.5,0,6,43.5,0
1347,5.02,2,120,27,13.2,160.2,0
1440,5.41,1,131.25,32,26.2,189.45,1
1038,4.83,2,105,0,6,111,0
880,5.99,1,105,9,6,120,0
576,3.57,1,71.25,16,9.95,97.2,0
1609,6.26,1,142.5,34,26.45,202.95,1
141,0.95,1,30,0,13.5,43.5,0
593,2.27,1,63.75,0,13.5,77.25,0
802,2.64,2,75,22,33.95,130.95,1
321,1.21,1,41.25,14,6.175,61.425,0
1132,3.54,1,105,0,6,111,0
509,2.17,1,60,0,6,66,0
490,1.88,1,52.5,13,13.7,79.2,0
1485,4.43,1,123.75,30,26.7,180.45,1
458,1.29,1,48.75,19,26.45,94.2,1
757,3.12,1,75,0,13.5,88.5,0
447,1.71,2,48.75,19,26.45,94.2,1
552,2.04,1,60,0,6,66,0
1256,13.08,5,191.25,44,26.2,261.45,1
253,0.53,1,33.75,9,13.95,56.7,0
253,1.24,1,37.5,0,6,43.5,0
377,1.29,1,45,1,5.75,51.75,0
312,0.79,1,37.5,14,34.45,85.95,1
514,2.25,1,56.25,18,34.125,108.375,1
846,5.47,1,101.25,19,5.75,126,0
1533,4.67,1,138.75,0,26.625,165.375,1
1464,7.03,1,142.5,0,9.75,152.25,0
240,0.98,1,33.75,10,5.9,49.65,0
19,0.24,1,90,0,2.25,92.25,0
1949,6.49,1,161.25,47,26.575,234.825,1
286,2.17,2,45,11,9.7,65.7,0
857,3.38,1,78.75,25,6.425,110.175,0
6510,43.1,1,652.5,0,26.625,679.125,1
357,1.61,1,45,10,6.2,61.2,0
1369,9.48,1,165,48,26.55,239.55,1
90,0.5,1,26.25,8,13.45,47.7,0
633,2.49,2,67.5,22,6.05,95.55,0
484,2.91,1,60,13,6.2,79.2,0
1263,10.43,2,161.25,0,55.125,216.375,0
2036,8.34,1,176.25,37,9.94999999999999,223.2,0
560,3.4,1,67.5,19,26.45,112.95,1
767,4.02,1,82.5,18,10.125,110.625,0
373,2.19,1,48.75,9,13.8,71.55,0
250,1.56,1,37.5,0,6,43.5,0
727,3.93,1,82.5,0,6,88.5,0
1828,5.79,1,150,35,26.875,211.875,1
891,4.68,1,97.5,26,34.45,157.95,1
1233,14.73,2,206.25,0,30.375,236.625,1
374,3.43,5,63.75,0,9.75,73.5,0
415,2.2,1,52.5,2,5.5,60,0
1484,21.28,1,277.5,71,75.4,423.9,1
48,0.27,1,22.5,0,6,28.5,0
391,1.54,1,45,0,26.625,71.625,1
321,1.01,1,41.25,0,13.5,54.75,0
589,2.14,1,60,17,10.15,87.15,0
842,4.47,1,86.25,17,26.575,129.825,1
378,1.63,2,45,0,13.5,58.5,0
609,3.83,1,75,30,27.075,132.075,1
655,6.26,1,101.25,0,6,107.25,0
195,0.87,1,30,0,6,36,0
507,4.99,1,82.5,0,9.75,92.25,0
2556,9.58,1,225,50,26.95,301.95,1
771,3.7,1,78.75,0,13.5,92.25,0
1065,10.51,1,157.5,47,30.325,234.825,1
174,0.82,2,30,16,34.175,80.175,1
472,2.25,2,56.25,18,6.375,80.625,0
414,1.88,1,52.5,21,30.075,103.575,1
212,1.29,1,37.5,8,26.125,71.625,1
268,1.58,1,41.25,11,13.45,65.7,0
642,3.46,6,75,22,33.95,130.95,1
512,1.59,1,52.5,0,13.5,66,0
831,4.88,1,93.75,16,13.55,123.3,0
21,0.05,1,712.5,143,2.20000000000005,857.7,0
2322,10.9,2,217.5,0,13.5,231,0
2826,6.16,1,232.5,0,6,238.5,0
307,1.24,1,41.25,9,6.45,56.7,0
480,1.82,1,56.25,18,34.2,108.45,1
977,3.14,1,86.25,13,13.25,112.5,0
382,3.54,1,63.75,38,54.625,156.375,0
448,2.14,1,52.5,12,5.69999999999999,70.2,0
863,4.02,1,90,15,13.5,118.5,0
1080,4.07,1,97.5,0,26.625,124.125,1
340,1.72,1,45,15,30.45,90.45,1
3,0.26,1,60,0,2.25000000000001,62.25,0
1142,17.09,1,228.75,38,9.25,276,0
420,2.61,1,56.25,26,30.325,112.575,1
605,1.93,2,60,20,5.5,85.5,0
379,1.32,1,45,15,9.75,69.75,0
161,1,1,30,0,13.5,43.5,0
196,1.01,1,33.75,0,6,39.75,0
832,3.85,1,82.5,19,13.7,115.2,0
537,2.17,1,60,8,5.5,73.5,0
664,6.71,1,105,22,6.20000000000002,133.2,0
827,2.9,1,78.75,0,6,84.75,0
243,1.37,1,37.5,9,10.2,56.7,0
191,0.8,1,33.75,0,6,39.75,0
530,1.74,1,52.5,0,6,58.5,0
1147,5.34,1,112.5,8,33.625,154.125,1
1887,10.04,1,183.75,22,27.125,232.875,1
498,1.61,1,52.5,0,13.5,66,0
473,1.42,1,48.75,11,5.95,65.7,0
497,1.96,5,56.25,0,9.75,66,0
653,1.98,1,63.75,14,5.95,83.7,0
446,1.93,1,48.75,19,26.45,94.2,1
1052,15.48,1,206.25,57,79.65,342.9,1
1499,6.36,1,135,51,33.825,219.825,1
2829,28.47,1,390,99,6,495,0
763,2.72,2,75,20,6.25,101.25,0
558,2.37,2,63.75,19,30.2,112.95,1
350,1.9,1,48.75,18,9.30000000000001,76.05,0
1345,7.35,1,135,112,10.25,257.25,0
877,4.02,1,90,25,33.875,148.875,1
809,7.81,1,116.25,0,26.625,142.875,1
834,2.45,2,75,20,6.25,101.25,0
1380,9.25,1,157.5,15,30.375,202.875,1
656,11.36,1,153.75,32,5.94999999999999,191.7,0
1014,4.39,1,105,27,30.45,162.45,1
1362,15.79,1,217.5,0,6,223.5,0
577,2.11,1,60,0,9.75,69.75,0
804,3.83,1,86.25,28,26.825,141.075,1
640,2.72,1,71.25,8,9.25,88.5,0
625,2.22,1,63.75,15,13.95,92.7,0
341,1.8,5,45,12,33.975,90.975,1
551,5.42,1,82.5,0,30.375,112.875,1
640,3.22,1,67.5,18,34.425,119.925,1
980,9.41,1,146.25,0,6,152.25,0
1518,5.47,1,135,40,26.75,201.75,1
898,9.98,1,146.25,35,30.625,211.875,1
1551,7.93,1,150,0,34.125,184.125,1
1407,5.31,1,120,25,6.125,151.125,0
2141,11.54,1,213.75,0,75.75,289.5,1
716,2.24,1,67.5,0,13.5,81,0
177,1.29,1,33.75,9,9.45,52.2,0
1090,4.59,2,120,0,2.25,122.25,0
283,2.09,1,45,8,26.125,79.125,1
801,4.97,1,90,0,6,96,0
892,4.18,1,86.25,15,13.5,114.75,0
576,2.06,1,60,0,6,66,0
1229,9.32,1,142.5,31,13.7,187.2,0
557,2.8,1,63.75,17,6.39999999999999,87.15,0
727,2.95,1,75,0,6,81,0
979,3.62,1,82.5,0,6,88.5,0
445,3.22,1,56.25,16,27.125,99.375,1
765,2.56,1,71.25,0,6,77.25,0
2504,14.53,1,243.75,64,75.65,383.4,1
911,4.04,1,90,29,26.8,145.8,1
1185,7.16,6,135,0,6,141,0
840,3.94,1,86.25,0,6,92.25,0
84,0.76,5,26.25,0,6,32.25,0
440,1.61,5,52.5,0,6,58.5,0
950,3.06,1,86.25,0,13.5,99.75,0
217,1.45,1,33.75,22,14,69.75,0
2127,7.07,1,168.75,0,26.625,195.375,1
812,3.62,1,82.5,0,6,88.5,0
561,1.8,1,56.25,16,5.60000000000001,77.85,0
668,3.14,1,71.25,0,6,77.25,0
730,3.49,1,78.75,8,9.25,96,0
166,1,1,30,0,13.5,43.5,0
3990,15.19,1,183.375,0,26.625,210,1
827,5.17,1,97.5,0,9.75,107.25,0
573,2.25,1,60,13,6.2,79.2,0
241,1.35,2,37.5,9,5.7,52.2,0
555,2.49,1,60,14,9.7,83.7,0
225,1.35,1,37.5,0,9.75,47.25,0
585,4.38,1,82.5,18,5.7,106.2,0
475,2.66,1,56.25,16,10.25,82.5,0
709,2.64,1,67.5,0,6,73.5,0
2895,14.11,1,258.75,54,13.95,326.7,0
977,5.05,1,101.25,32,6.17500000000001,139.425,0
319,0.9,1,37.5,0,13.65,51.15,0
745,3.99,1,82.5,22,6.125,110.625,0
4061,28.79,1,457.5,0,6,463.5,0
980,2,1,82.5,19,13.7,115.2,0
708,6.28,1,97.5,0,13.5,111,0
1268,12.44,1,183.75,0,6,189.75,0
777,3.67,2,82.5,0,6,88.5,0
1085,3.07,1,93.75,8,5.5,107.25,0
2035,13.41,1,225,22,27.125,274.125,1
548,3.3,1,63.75,0,6,69.75,0
1581,8.75,1,168.75,35,6.25,210,0
303,1.61,2,41.25,11,13.45,65.7,0
525,3.32,1,63.75,0,26.625,90.375,1
2364,8.32,1,202.5,57,26.925,286.425,1
721,2.77,1,71.25,19,6.34999999999999,96.6,0
6340,18.48,1,412.5,420,26.625,859.125,1
365,1.21,1,45,0,6,51,0
356,1.06,1,41.25,0,6,47.25,0
452,1.59,1,48.75,0,6,54.75,0
699,2.38,1,67.5,18,6.375,91.875,0
665,6.26,1,105,26,26.95,157.95,1
399,1.79,1,48.75,12,9.44999999999999,70.2,0
376,2.24,1,52.5,13,13.7,79.2,0
466,1.48,1,48.75,12,9.44999999999999,70.2,0
1292,9.88,1,153.75,0,6,159.75,0
327,1.77,3,45,0,6,51,0
1343,3.28,1,112.5,0,6,118.5,0
738,2.86,1,75,9,6,90,0
8,4.18,1,18.75,15,9.75,43.5,0
757,3.98,1,78.75,16,26.45,121.2,1
725,3.2,1,71.25,32,33.775,137.025,1
548,1.95,1,56.25,8,26.875,91.125,1
87,0.32,1,22.5,11,6.40000000000001,39.9,0
1017,3.46,1,90,0,26.625,116.625,1
595,1.92,1,60,0,6,66,0
1205,8.37,1,146.25,35,26.2,207.45,1
2195,5.38,1,172.5,0,13.5,186,0
443,2.19,1,52.5,16,9.35000000000001,77.85,0
370,1.95,1,48.75,15,26.7,90.45,1
326,1.45,2,41.25,10,9.875,61.125,0
338,1.27,1,41.25,11,13.45,65.7,0
974,10.91,1,161.25,0,55.125,216.375,0
2226,9.17,1,213.75,0,9.75,223.5,0
1484,4.33,1,123.75,30,26.7,180.45,1
1201,10.94,1,168.75,22,30.875,221.625,1
477,1.93,1,52.5,0,13.5,66,0
711,3.86,1,78.75,23,33.7,135.45,1
525,3.62,1,67.5,15,9.75,92.25,0
455,2.86,1,56.25,25,26.525,107.775,1
637,2.22,1,60,0,34.125,94.125,1
369,1.66,1,45,0,6,51,0
207,1.64,1,37.5,14,34.45,85.95,1
651,2.35,1,63.75,0,13.5,77.25,0
4316,43.97,1,581.25,0,6,587.25,0
679,2.74,1,67.5,11,34.375,112.875,1
327,1.19,1,41.25,9,6.45,56.7,0
390,1.9,1,48.75,0,6,54.75,0
468,1.75,1,52.5,13,13.7,79.2,0
335,1.22,6,41.25,0,9.75,51,0
1257,5.99,1,120,29,26.95,175.95,1
2127,2.22,1,153.75,0,6,159.75,0
399,2.14,1,48.75,13,13.25,75,0
1112,3.06,1,93.75,11,26.875,131.625,1
879,2.46,1,78.75,21,6.15000000000001,105.9,0
998,6.89,1,123.75,31,30.2,184.95,1
787,4.06,1,86.25,24,34.2,144.45,1
314,1.83,1,45,0,9.75,54.75,0
525,2.06,1,60,20,5.8,85.8,0
71,0.69,2,26.25,14,5.5,45.75,0
584,1.82,1,56.25,14,13.45,83.7,0
745,4.22,1,86.25,15,26.625,127.875,1
253,2.06,1,41.25,11,13.45,65.7,0
869,7.93,1,240,0,22.875,262.875,1
948,9.96,1,150,0,26.625,176.625,1
404,2.08,1,52.5,0,30.375,82.875,1
2279,13.53,1,225,0,9.75,234.75,0
237,1.09,1,37.5,22,6.5,66,0
1021,7.72,1,131.25,0,6,137.25,0
669,3.75,1,78.75,18,9.45,106.2,0
403,1.38,1,45,10,6.2,61.2,0
1534,9.24,1,165,39,30.45,234.45,1
666,3.01,1,67.5,20,34.45,121.95,1
1001,3.8,1,97.5,2,34.375,133.875,1
703,1.64,1,63.75,14,5.95,83.7,0
796,8.84,1,150,0,6,156,0
312,0.77,1,37.5,0,6,43.5,0
659,2.53,1,67.5,0,6,73.5,0
868,3.52,1,82.5,22,26.45,130.95,1
22,0.21,1,18.75,0,9.75,28.5,0
1069,4.67,1,97.5,22,14,133.5,0
453,0.74,1,45,15,13.125,73.125,0
1430,4.02,1,120,0,13.5,133.5,0
617,3.6,1,71.25,20,10,101.25,0
616,2.51,1,63.75,4,13.4,81.15,0
857,2.99,1,82.5,19,13.7,115.2,0
319,2.57,1,48.75,11,26.875,86.625,1
322,1.71,1,41.25,13,9.5,63.75,0
1069,4.94,1,105,21,26.25,152.25,1
2424,12.07,3,217.5,0,62.625,280.125,0
235,1.09,1,33.75,9,9.45,52.2,0
3341,24.77,1,363.75,38,26.125,427.875,1
1741,10.41,1,191.25,60,26.625,277.875,1
240,2.69,1,52.5,0,6,58.5,0
1401,3.41,1,116.25,0,13.5,129.75,0
448,2.27,1,52.5,15,5.625,73.125,0
881,2.62,3,78.75,0,6,84.75,0
185,0.77,1,60,12,2.7,74.7,0
1385,17.64,1,232.5,0,9.75,242.25,0
1418,14.48,1,206.25,42,6.44999999999999,254.7,0
1082,3.88,1,97.5,0,34.125,131.625,1
644,2.3,1,63.75,14,5.95,83.7,0
430,1.71,1,48.75,11,5.95,65.7,0
1070,4.18,1,97.5,31,26.675,155.175,1
567,2.24,1,60,13,6.2,79.2,0
537,3.01,1,60,0,6,66,0
533,1.29,1,52.5,13,13.625,79.125,0
1364,4.81,1,116.25,0,26.625,142.875,1
179,0.98,1,33.75,0,6,39.75,0
842,3.48,1,82.5,0,34.125,116.625,1
665,2.32,2,67.5,16,13.7,97.2,0
907,6.73,1,112.5,38,9.25,159.75,0
726,3.51,1,75,0,6,81,0
2042,7.64,1,176.25,41,26.2,243.45,1
1219,4.78,1,390,107,40.1500000000001,537.15,0
487,1.5,1,48.75,0,6,54.75,0
944,4.76,1,97.5,26,29.95,153.45,1
985,3.09,1,90,0,6,96,0
669,7.39,1,112.5,24,10.2,146.7,0
537,2.22,1,56.25,0,13.5,69.75,0
803,3.88,1,86.25,23,6.09999999999999,115.35,0
1083,3.89,1,97.5,0,26.625,124.125,1
2289,14.92,1,255,57,30.45,342.45,1
769,4.04,1,82.5,0,6,88.5,0
739,2.93,5,75,22,13.625,110.625,0
1280,6.71,1,127.5,0,6,133.5,0
745,4.75,1,90,24,30.45,144.45,1
836,3.41,1,82.5,29,34.3,145.8,1
1460,5.73,1,127.5,39,26.175,192.675,1
121,1.01,1,30,0,6,36,0
408,1.79,1,52.5,15,6,73.5,0
494,2.7,1,60,0,6,66,0
1029,6,2,112.5,8,5.5,126,0
947,5.09,1,101.25,0,26.625,127.875,1
1032,4.83,1,90,0,6,96,0
346,1.19,6,41.25,14,26.2,81.45,1
366,1.51,1,45,0,9.75,54.75,0
859,6.49,1,108.75,28,30.2,166.95,1
501,3.28,1,63.75,0,9.75,73.5,0
868,2.8,2,78.75,21,6.15000000000001,105.9,0
1224,10.48,1,161.25,0,26.625,187.875,1
1106,5.89,1,112.5,0,26.625,139.125,1
461,2.11,1,52.5,12,5.69999999999999,70.2,0
659,1.8,1,63.75,0,13.5,77.25,0
469,2.25,1,56.25,8,5.5,69.75,0
2127,13.62,1,228.75,0,6.375,235.125,0
574,1.06,1,52.5,0,6,58.5,0
451,1.32,1,48.75,0,6,54.75,0
962,4.57,1,97.5,19,26.375,142.875,1
1533,14.6,1,213.75,30,6,249.75,0
240,0.93,1,33.75,9,13.875,56.625,0
104,0.37,1,22.5,6,10.2,38.7,0
163,0.56,6,26.25,0,6,32.25,0
478,2.43,1,56.25,12,6.45,74.7,0
445,2.01,1,48.75,0,13.5,62.25,0
1689,6.81,1,150,37,33.95,220.95,1
876,2.25,1,78.75,21,26.625,126.375,1
828,3.65,1,86.25,18,6.45,110.7,0
732,3.59,1,75,0,26.625,101.625,1
727,2.9,1,75,17,9.625,101.625,0
1021,4.35,1,97.5,0,6,103.5,0
468,2.24,1,90,0,2.25,92.25,0
697,2.57,2,67.5,15,5.625,88.125,0
411,2.51,1,56.25,17,26.2,99.45,1
522,2.95,1,60,0,6,66,0
573,2.75,1,63.75,17,6.39999999999999,87.15,0
315,1.64,1,210,15,2.25,227.25,0
1968,13.73,2,225,75,27.075,327.075,1
972,2.9,5,86.25,20,13.45,119.7,0
762,2.41,1,71.25,8,13,92.25,0
748,6.57,1,105,0,9.75,114.75,0
748,5.46,1,93.75,0,26.625,120.375,1
1526,8.67,1,153.75,37,30.2,220.95,1
222,0.8,2,33.75,0,6,39.75,0
806,3.19,1,78.75,18,13.95,110.7,0
365,1.56,1,45,0,9.75,54.75,0
1222,6.07,2,120,0,9.75,129.75,0
501,3.89,1,71.25,0,6,77.25,0
227,0.98,1,37.5,8,5.5,51,0
833,5.31,2,93.75,0,6,99.75,0
499,4.22,1,71.25,20,26.2,117.45,1
635,2.82,1,67.5,0,9.75,77.25,0
446,1.98,1,52.5,8,5.5,66,0
669,6.66,1,105,22,6.20000000000002,133.2,0
1265,13.53,2,195,75,9.75,279.75,0
215,2.14,1,41.25,16,13.925,71.175,0
758,11.36,1,157.5,22,55.625,235.125,0
508,1.64,1,52.5,0,6,58.5,0
282,0.95,1,33.75,0,6,39.75,0
129,0.39,1,26.25,0,6,32.25,0
886,3.33,1,82.5,22,26.45,130.95,1
730,4.01,1,82.5,22,26.45,130.95,1
2451,9.37,2,217.5,0,9.75,227.25,0
585,1.88,1,60,0,6,66,0
1734,8.08,1,153.75,36,26.7,216.45,1
541,2.01,1,60,0,6,66,0
1088,11.93,2,168.75,35,5.94999999999999,209.7,0
1386,4.83,1,120,34,34.025,188.025,1
563,2.74,1,67.5,19,30.125,116.625,1
942,5.57,1,105,27,30.45,162.45,1
1080,4.86,1,101.25,0,13.875,115.125,0
1334,11.84,1,180,0,6,186,0
350,1.29,1,45,10,6.125,61.125,0
1846,13.26,1,187.5,0,2.25,189.75,0
325,2.46,1,48.75,15,9.375,73.125,0
772,2.24,2,67.5,0,2.25,69.75,0
1093,3.17,1,93.75,0,26.625,120.375,1
755,5.28,1,93.75,8,26.125,127.875,1
467,1.56,2,52.5,16,14,82.5,0
359,3.07,1,60,0,6,66,0
481,1.95,2,56.25,17,13.9,87.15,0
528,3.3,1,67.5,19,26.45,112.95,1
286,1.46,1,41.25,0,6,47.25,0
438,1.05,1,48.75,0,6,54.75,0
733,4.09,1,82.5,35,34.075,151.575,1
385,1.58,1,45,14,26.95,85.95,1
603,2.98,1,67.5,20,34.45,121.95,1
1205,5.02,1,108.75,27,26.7,162.45,1
1279,6.47,2,127.5,32,29.95,189.45,1
744,3.78,1,82.5,22,6.125,110.625,0
827,5.44,1,93.75,24,26.7,144.45,1
695,4.35,1,78.75,8,29.875,116.625,1
1007,4.02,1,90,0,6,96,0
603,3.41,1,67.5,18,6.375,91.875,0
